Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-February-2024,1688.00,1708.95,1681.05,1702.40,1699.646687587737912572,490096,20874,832990043.00,228192,46.56,27.90,14.40
15-February-2024,1673.90,1686.75,1662.00,1677.60,1673.634923385086080849,236638,7254,396045621.00,198915,84.06,24.75,3.70
14-February-2024,1660.95,1668.80,1635.35,1666.00,1644.656670883042923453,358918,17741,590296883.00,245476,68.39,33.45,5.05
13-February-2024,1680.15,1689.00,1663.75,1684.60,1674.870845650810713965,44652,2780,74786333.00,26785,59.99,25.25,4.45
12-February-2024,1670.15,1692.50,1670.15,1679.80,1685.747288515343714817,269133,13563,453690225.00,135692,50.42,22.35,9.65
9-February-2024,1685.90,1692.00,1659.30,1669.65,1669.026308971352672056,304915,18835,508911157.00,96256,31.57,32.70,-16.25
8-February-2024,1695.05,1706.20,1682.80,1693.20,1691.110954982540398267,95363,4039,161269414.00,62810,65.86,23.40,-1.85
7-February-2024,1729.25,1729.25,1686.90,1693.70,1699.469663455941528696,197567,8860,335759123.00,143002,72.38,42.35,-35.55
6-February-2024,1680.05,1731.00,1673.65,1729.25,1714.583857023860572634,202887,10363,347866775.00,95972,47.30,57.35,49.20
5-February-2024,1686.10,1700.50,1681.00,1686.75,1691.954414726306501693,148469,11845,251202780.00,104182,70.17,19.50,0.65
2-February-2024,1662.25,1718.60,1662.25,1693.85,1697.776288377840880314,592334,25010,1005650620.00,79527,13.43,56.35,31.60
1-February-2024,1660.00,1677.00,1650.15,1656.45,1663.586397810345424938,144315,9899,240080471.00,88767,61.51,26.85,-3.55
31-January-2024,1645.05,1666.00,1637.95,1662.10,1655.218409278484861648,46042,2625,76209566.00,23964,52.05,28.05,17.05
30-January-2024,1655.90,1689.90,1647.95,1650.80,1669.469881227451457294,98676,4711,164736610.00,43505,44.09,41.95,-5.10
29-January-2024,1665.25,1679.25,1647.05,1655.90,1659.062932125099296831,67978,3894,112779780.00,30926,45.49,32.20,-9.35
25-January-2024,1668.15,1680.45,1657.65,1670.80,1670.116094455790933078,1207422,19923,2016534915.00,711789,58.95,22.80,2.65
24-January-2024,1655.20,1679.80,1644.30,1674.50,1658.082191202729684083,1137421,35858,1885937504.00,897476,78.90,35.50,19.30
23-January-2024,1645.15,1675.00,1637.50,1642.20,1662.958941703080038367,112596,5584,187242525.00,53502,47.52,37.50,-2.95
20-January-2024,1661.50,1668.90,1644.65,1648.75,1654.001790713511059547,39649,2166,65579517.00,20221,51.00,24.25,-12.75
19-January-2024,1650.00,1665.00,1644.25,1658.95,1656.143954584349736267,626392,27020,1037395324.00,175412,28.00,20.75,8.95
18-January-2024,1638.45,1647.00,1628.50,1642.60,1638.847411383577552914,179961,7449,294928619.00,46728,25.97,18.50,4.15
17-January-2024,1620.00,1646.95,1620.00,1639.90,1639.142303712155385146,113061,5196,185323068.00,56507,49.98,26.95,19.90
16-January-2024,1647.75,1648.00,1625.70,1630.95,1639.197126148382614066,103624,4685,169860163.00,47942,46.27,22.30,-16.80
15-January-2024,1630.05,1664.90,1630.05,1652.00,1649.172611740460637208,314434,12296,518555941.00,135452,43.08,34.85,21.95
12-January-2024,1556.00,1615.80,1554.75,1612.20,1598.338722083453335664,3163133,108851,5055757957.00,1507498,47.66,61.05,56.20
11-January-2024,1523.00,1525.25,1486.65,1495.00,1498.031439333294009589,356019,8601,533327655.00,241071,67.71,38.60,-28.00
10-January-2024,1528.85,1536.75,1505.10,1519.65,1522.699216710182767624,204905,8370,312008683.00,128924,62.92,31.65,-9.20
9-January-2024,1541.00,1552.90,1526.20,1529.15,1543.152723532561219601,354870,15342,547618607.00,208165,58.66,26.70,-11.85
8-January-2024,1526.80,1535.85,1513.20,1522.95,1523.900823109032600376,212973,11904,324549730.00,104964,49.29,22.65,-3.85
5-January-2024,1508.60,1539.85,1507.50,1532.90,1530.882237326636911364,450788,17487,690103342.00,105297,23.36,32.35,24.30
4-January-2024,1502.90,1519.65,1493.05,1512.20,1508.219210682734932597,440786,18369,664801913.00,250519,56.83,26.60,9.30
3-January-2024,1518.35,1524.60,1488.25,1490.20,1500.127509947863999894,609176,35554,913841676.00,435147,71.43,36.35,-28.15
2-January-2024,1547.35,1548.50,1523.00,1534.95,1533.169493660663813292,309575,8309,474630946.00,219035,70.75,25.50,-12.40
1-January-2024,1542.00,1557.00,1536.90,1551.25,1546.658648762951998308,113496,4763,175539570.00,46682,41.13,20.10,9.25
29-December-2023,1549.95,1555.00,1539.20,1542.85,1543.940402841957731429,864756,42122,1335131727.00,105824,12.24,15.80,-7.10
28-December-2023,1567.95,1568.95,1555.00,1563.00,1561.662228318709646903,84566,4985,132063528.00,38498,45.52,13.95,-4.95
27-December-2023,1547.95,1569.95,1545.65,1566.50,1561.047391607916313958,323686,18369,505289186.00,222024,68.59,24.30,18.55
26-December-2023,1531.00,1548.00,1522.50,1544.50,1538.095072052720485495,239755,9130,368765984.00,77484,32.32,25.50,13.50
22-December-2023,1544.95,1565.90,1523.40,1562.00,1550.513665116538290684,610057,24492,945901715.00,148941,24.41,42.50,17.05
21-December-2023,1516.40,1546.00,1516.40,1536.25,1535.524315157441217362,196359,5608,301514019.00,140829,71.72,29.60,19.85
20-December-2023,1563.35,1583.35,1529.45,1535.75,1563.022427222007402088,144824,6814,226363160.00,70471,48.66,53.90,-27.60
19-December-2023,1568.40,1573.00,1543.55,1557.05,1556.359773810843774254,135285,6333,210552132.00,55552,41.06,29.45,-11.35
18-December-2023,1571.00,1593.00,1560.05,1563.75,1571.975355313171376631,387264,19398,608769464.00,251660,64.98,32.95,-7.25
15-December-2023,1520.10,1588.50,1520.10,1579.25,1560.600733695555484392,843129,26617,1315787736.00,346048,41.04,68.40,59.15
14-December-2023,1465.65,1510.00,1461.25,1501.25,1493.251012928041350409,331218,11520,494591614.00,190308,57.46,48.75,35.60
13-December-2023,1477.20,1477.25,1432.65,1448.90,1444.316401285937941941,251023,14026,362556636.00,134125,53.43,44.60,-28.30
12-December-2023,1475.00,1489.95,1467.50,1476.00,1477.226234381755007712,374722,19545,553549169.00,238703,63.70,22.45,1.00
11-December-2023,1490.00,1499.00,1485.10,1488.60,1490.983510930145253977,69258,4301,103262536.00,35517,51.28,13.90,-1.40
8-December-2023,1472.95,1493.60,1466.35,1490.60,1482.850549209110778140,782853,34258,1160854001.00,296798,37.91,27.25,17.65
7-December-2023,1474.10,1474.10,1462.00,1466.15,1466.114065035510315904,94902,4133,139137157.00,45282,47.71,12.10,-7.95
6-December-2023,1454.05,1477.00,1451.20,1474.10,1465.467498013252947257,167359,6342,245259175.00,87915,52.53,25.80,20.05
5-December-2023,1464.35,1466.95,1442.20,1453.70,1449.126476203296905021,326852,17693,473649887.00,184362,56.41,24.75,-10.65
4-December-2023,1460.00,1471.45,1449.35,1464.45,1462.687564493195206175,123075,5008,180020272.00,70220,57.05,22.10,4.45
1-December-2023,1457.65,1460.40,1446.05,1452.25,1450.779145622443350741,697935,31387,1012549543.00,177365,25.41,14.35,-5.40
30-November-2023,1455.95,1460.80,1449.90,1455.30,1457.393119266055045871,198380,6566,289117647.00,131752,66.41,10.90,-0.65
29-November-2023,1448.25,1459.95,1448.25,1459.10,1456.466063821337045723,239199,11866,348385226.00,153001,63.96,11.70,10.85
28-November-2023,1444.00,1445.35,1427.50,1443.05,1435.448835840285812881,49263,2770,70714516.00,27428,55.68,17.85,-0.95
24-November-2023,1443.45,1452.60,1433.65,1436.95,1438.863246788396398957,365783,17179,526311715.00,70241,19.20,18.95,-6.50
23-November-2023,1465.00,1465.95,1448.00,1449.75,1457.763150948619399862,155331,6420,226435808.00,55877,35.97,17.95,-15.25
22-November-2023,1431.05,1459.00,1431.05,1457.70,1448.692939769696067137,228307,11325,330746739.00,172146,75.40,27.95,26.65
21-November-2023,1441.05,1449.00,1436.40,1439.40,1442.059621948017852454,38090,2367,54928051.00,20982,55.09,12.60,-1.65
20-November-2023,1438.15,1451.80,1433.20,1436.30,1441.067514260783026963,138667,9972,199828509.00,88412,63.76,18.60,-1.85
17-November-2023,1442.95,1451.00,1434.75,1437.65,1441.286276969201000374,261502,13011,376899244.00,62431,23.87,16.25,-5.30
16-November-2023,1411.35,1453.35,1410.30,1443.90,1441.352372262193551668,629062,23752,906700006.00,493382,78.43,43.05,32.55
15-November-2023,1386.05,1413.10,1386.05,1411.15,1401.948098773012145775,306197,13544,429272302.00,187535,61.25,27.05,25.10
13-November-2023,1378.60,1382.85,1370.70,1374.15,1375.969568257557724351,134432,7640,184974341.00,106618,79.31,12.15,-4.45
12-November-2023,1378.25,1389.50,1378.25,1388.05,1385.998428247678923897,27358,2532,37918145.00,16949,61.95,11.25,9.80
10-November-2023,1371.00,1373.20,1361.20,1368.70,1366.355876033664175741,477065,25316,651840566.00,165335,34.66,12.00,-2.30
9-November-2023,1392.10,1395.25,1370.30,1375.15,1382.160342616036724948,568333,22166,785527334.00,477559,84.03,24.95,-16.95
8-November-2023,1404.35,1415.05,1386.75,1392.10,1399.568180485000645259,340948,13556,477179972.00,279912,82.10,28.30,-12.25
7-November-2023,1402.50,1405.85,1395.30,1404.35,1400.577248074202169470,101776,8407,142545150.00,61323,60.25,10.55,1.85
6-November-2023,1393.65,1406.35,1390.55,1404.00,1399.326209857139505970,298403,12962,417563139.00,204749,68.61,15.80,10.35
3-November-2023,1375.10,1392.00,1375.10,1389.10,1387.552585611040577941,691558,31022,959573091.00,152023,21.98,16.90,14.00
2-November-2023,1371.45,1375.80,1361.60,1370.45,1368.733476659290569637,301876,14168,413187787.00,249763,82.74,14.20,-1.00
1-November-2023,1370.35,1375.65,1352.00,1353.55,1357.193698442233074446,314938,12992,427431869.00,258169,81.97,23.65,-16.80
31-October-2023,1378.05,1381.80,1362.70,1368.65,1368.969785194667332729,128116,11762,175386933.00,58520,45.68,19.10,-9.40
30-October-2023,1380.65,1380.65,1362.90,1377.30,1373.913297951490501463,100805,9107,138497330.00,46773,46.40,17.75,-3.35
27-October-2023,1364.90,1385.55,1364.90,1380.65,1380.897161448133078601,375297,16822,518246562.00,37215,9.92,20.65,15.75
26-October-2023,1359.95,1374.45,1353.85,1357.80,1362.817780695755807694,659513,26326,898796043.00,491014,74.45,20.60,-2.15
25-October-2023,1402.85,1402.85,1362.00,1370.10,1379.961081293820044625,315067,35177,434780198.00,176556,56.04,40.85,-32.75
23-October-2023,1426.40,1432.00,1405.35,1408.95,1418.564776740998471189,75876,4881,107635021.00,47783,62.98,26.65,-17.45
20-October-2023,1431.95,1438.30,1424.80,1427.20,1431.220121272331751768,583810,24444,835560619.00,280153,47.99,13.50,-4.75
19-October-2023,1427.90,1439.60,1421.00,1433.45,1435.781451014554985659,1052629,25296,1511345193.00,980119,93.11,18.60,5.55
18-October-2023,1442.85,1453.90,1438.15,1440.75,1448.946445483603646264,337880,12511,489570025.00,229400,67.89,15.75,-2.10
17-October-2023,1441.00,1453.30,1438.20,1442.70,1446.633866720023361579,369838,11710,535020176.00,264417,71.50,15.10,1.70
16-October-2023,1431.00,1443.55,1431.00,1434.45,1439.290745613702487569,395607,20715,569393494.00,302760,76.53,12.55,3.45
13-October-2023,1419.95,1437.55,1402.10,1431.80,1428.177142554982219734,1134685,47351,1620531181.00,704577,62.09,35.45,11.85
12-October-2023,1490.50,1504.50,1452.00,1464.55,1482.675689888576486514,192060,8081,284762693.00,98602,51.34,52.50,-25.95
11-October-2023,1497.00,1518.50,1481.60,1493.65,1496.872844449853943524,1643200,8047,2459661458.00,1526204,92.88,36.90,-3.35
10-October-2023,1482.00,1497.00,1469.00,1495.00,1489.537985784881947410,131128,4988,195320137.00,62474,47.64,28.00,13.00
9-October-2023,1459.05,1491.00,1459.05,1474.60,1480.363783284133941616,167685,10819,248234801.00,77646,46.30,31.95,15.55
6-October-2023,1467.80,1484.20,1463.50,1478.55,1476.348861987214597267,500258,26339,738555329.00,181220,36.23,20.70,10.75
5-October-2023,1452.10,1474.95,1452.10,1462.45,1463.921723229959040374,341800,15896,500368445.00,174844,51.15,22.85,10.35
4-October-2023,1427.95,1449.00,1418.40,1445.25,1430.560435184709448697,233556,8624,334115973.00,181379,77.66,30.60,17.30
3-October-2023,1435.10,1437.75,1420.50,1433.60,1430.997913526310859031,117423,5511,168032068.00,76389,65.05,17.25,-1.50
29-September-2023,1434.95,1447.00,1416.00,1435.05,1431.497232774607061195,277715,22779,397548254.00,117930,42.46,31.00,0.10
28-September-2023,1468.40,1472.35,1435.20,1439.50,1449.066739018252815593,187971,17412,272382524.00,84781,45.10,37.15,-28.90
27-September-2023,1456.40,1469.40,1450.00,1467.55,1462.946820081286850993,262035,9622,383343270.00,219367,83.72,19.40,11.15
26-September-2023,1478.35,1480.00,1458.70,1460.05,1466.026242125758790516,218275,13965,319996878.00,126862,58.12,21.30,-18.30
25-September-2023,1494.95,1494.95,1471.65,1474.75,1480.203856950332130079,438533,13113,649118238.00,355281,81.02,23.30,-20.20
22-September-2023,1494.35,1506.70,1485.90,1496.00,1500.001864356517469531,411402,21929,617103767.00,250511,60.89,20.80,1.65
21-September-2023,1480.15,1503.95,1476.10,1501.85,1493.104222415987652464,99777,6455,148977460.00,51098,51.21,27.85,21.70
20-September-2023,1480.00,1495.00,1477.35,1490.00,1487.164952513102258557,213322,7558,317245002.00,147291,69.05,17.65,10.00
18-September-2023,1505.00,1505.00,1485.00,1491.10,1493.684898089276082443,244724,15783,365540543.00,142629,58.28,20.00,-13.90
15-September-2023,1515.35,1519.30,1509.10,1512.25,1513.101241534988713318,106320,5094,160872924.00,47962,45.11,10.20,-3.10
14-September-2023,1502.60,1512.75,1499.55,1506.75,1505.591739045980520021,72074,4910,108514019.00,35567,49.35,13.20,4.15
13-September-2023,1504.20,1505.35,1488.50,1496.95,1497.472767267019167217,96832,4589,145003283.00,42453,43.84,16.85,-7.25
12-September-2023,1478.05,1503.60,1477.55,1500.80,1493.502885058307270831,412470,7835,616025135.00,350628,85.01,26.05,22.75
11-September-2023,1469.00,1478.10,1464.15,1476.35,1472.706784064092648779,252135,14138,371320925.00,172875,68.56,13.95,7.35
8-September-2023,1460.25,1474.80,1460.15,1469.65,1469.205024440277129546,357811,15021,525697719.00,156160,43.64,14.65,9.40
7-September-2023,1470.05,1472.70,1462.20,1466.00,1467.527414243255225865,60899,3561,89370952.00,29444,48.35,10.50,-4.05
6-September-2023,1480.40,1482.45,1463.70,1476.75,1471.737999948023597286,76958,4437,113262013.00,43201,56.14,18.75,-3.65
5-September-2023,1460.05,1480.00,1456.85,1478.70,1472.871265463695969865,127961,8961,188470080.00,69879,54.61,23.15,18.65
4-September-2023,1443.00,1469.00,1435.35,1464.65,1450.856692380813103246,218816,6480,317470658.00,142705,65.22,33.65,21.65
1-September-2023,1430.05,1446.60,1427.45,1443.05,1441.334527180194125144,673174,31676,970268929.00,129850,19.29,19.15,13.00
31-August-2023,1436.00,1444.90,1429.20,1434.10,1440.174181444387649064,178027,7038,256389889.00,121021,67.98,15.70,-1.90
30-August-2023,1419.25,1436.40,1419.25,1435.05,1431.150489435527095263,354490,14491,507328537.00,219896,62.03,17.15,15.80
29-August-2023,1420.00,1424.40,1415.20,1418.20,1420.007567497192702654,245788,9217,349020820.00,166087,67.57,9.20,-1.80
28-August-2023,1416.05,1424.00,1411.50,1415.85,1417.611992774784461918,258539,12284,366507987.00,178914,69.20,12.50,-0.20
25-August-2023,1412.20,1423.15,1411.60,1420.55,1418.531235797029500225,1001111,42636,1420107224.00,294650,29.43,11.55,8.35
24-August-2023,1418.65,1425.25,1414.40,1424.50,1421.173260143836235878,254317,10135,361428520.00,199853,78.58,10.85,5.85
23-August-2023,1411.20,1415.00,1405.10,1407.70,1409.039704289683100249,212370,11895,299237762.00,110149,51.87,9.90,-3.50
22-August-2023,1405.10,1406.15,1396.45,1403.80,1400.980686787583339307,139490,6676,195422796.00,109893,78.78,9.70,-1.30
21-August-2023,1388.80,1406.60,1388.00,1404.90,1399.458912939735179526,140397,4525,196479833.00,95351,67.92,18.60,16.10
18-August-2023,1407.25,1409.00,1386.00,1388.75,1391.600882881830162099,770205,26502,1071817958.00,88539,11.50,23.00,-18.50
17-August-2023,1418.60,1419.95,1406.00,1411.20,1413.278401365921522749,63254,3842,89395512.00,26101,41.26,13.95,-7.40
16-August-2023,1411.00,1419.95,1405.00,1418.50,1415.056415839987095733,595152,41030,842173656.00,355247,59.69,14.95,7.50
14-August-2023,1372.00,1394.50,1365.20,1393.65,1382.605638096411140706,324755,17242,449008094.00,205566,63.30,29.30,21.65
11-August-2023,1391.00,1397.00,1367.20,1372.00,1377.488314158891203913,287014,17899,395358431.00,165024,57.50,29.80,-19.00
10-August-2023,1393.40,1395.75,1385.80,1389.15,1391.296476815728869487,145465,7388,202384942.00,103671,71.27,9.95,-4.25
9-August-2023,1382.20,1396.00,1382.20,1394.30,1389.396434339558664751,672414,22678,934249614.00,532787,79.23,13.80,12.10
8-August-2023,1397.85,1397.85,1384.60,1390.35,1390.154663167537322670,201955,9972,280748685.00,158289,78.38,13.25,-7.50
7-August-2023,1380.05,1394.00,1376.50,1392.75,1384.826702263837532173,364823,18531,505216632.00,209484,57.42,17.50,12.70
4-August-2023,1368.00,1385.95,1362.90,1378.40,1378.571305015620223529,804726,27016,1109372172.00,310992,38.65,23.05,10.40
3-August-2023,1350.00,1367.00,1348.10,1365.35,1356.989545143354383809,312582,14907,424170506.00,245058,78.40,18.90,15.35
2-August-2023,1367.05,1370.40,1348.30,1356.80,1357.272785813138214505,458114,23818,621785665.00,262314,57.26,22.10,-10.25
1-August-2023,1358.00,1369.30,1357.10,1365.25,1363.945110918133733322,316675,7858,431927318.00,195794,61.83,12.20,7.25
31-July-2023,1342.55,1357.00,1333.80,1355.10,1348.868257362910778434,143082,6804,192998768.00,74022,51.73,23.20,12.55
28-July-2023,1350.35,1363.65,1335.55,1340.35,1341.861792255443242155,690627,25774,926725984.00,239545,34.69,28.10,-10.00
27-July-2023,1353.05,1363.70,1346.85,1352.85,1356.518554671033279812,533747,27771,724037709.00,336993,63.14,16.85,-0.20
26-July-2023,1341.00,1350.50,1339.20,1348.85,1345.258235428125101702,460905,21918,620036247.00,304118,65.98,11.30,7.85
25-July-2023,1332.05,1342.50,1324.25,1334.60,1335.802421438178650094,478063,26115,638597713.00,287434,60.12,18.25,2.55
24-July-2023,1335.05,1349.90,1334.15,1337.25,1337.914433418068048494,409120,15192,547367553.00,263988,64.53,15.75,2.20
21-July-2023,1321.00,1350.00,1311.60,1330.40,1332.308187275175845018,1625437,57031,2165583023.00,580935,35.74,38.40,9.40
20-July-2023,1474.00,1474.00,1440.85,1448.85,1450.181720863567141449,223260,11682,323767571.00,89144,39.93,33.15,-25.15
19-July-2023,1482.35,1499.00,1460.95,1474.35,1478.606506615489656954,270955,11697,400635826.00,91747,33.86,38.05,-8.00
18-July-2023,1433.90,1477.65,1429.35,1475.00,1457.734648280010598505,418927,18874,610684403.00,153085,36.54,48.30,41.10
17-July-2023,1425.00,1458.80,1414.25,1422.75,1436.089218852219422908,287372,12582,412691831.00,103529,36.03,44.55,-2.25
14-July-2023,1379.00,1429.70,1379.00,1425.35,1407.350111498052234196,1050691,54337,1478690096.00,696051,66.25,50.70,46.35
13-July-2023,1333.00,1376.80,1330.10,1365.30,1363.991192811702288371,774481,35306,1056385263.00,560335,72.35,46.70,32.30
12-July-2023,1351.30,1351.30,1326.75,1333.35,1335.504086122634062778,297715,20420,397599599.00,170508,57.27,24.55,-17.95
11-July-2023,1339.95,1351.00,1327.45,1349.15,1346.391888503548357106,354953,7246,477905840.00,271505,76.49,23.55,9.20
10-July-2023,1331.20,1341.50,1319.15,1329.10,1330.162177131233012530,292495,16020,389065786.00,184590,63.11,22.35,-2.10
